member_id,tier,rule_names_fired,trigger_metric,trigger_value,threshold,default_propensity_score,risk_band,priority_rank,constraint_override,constraint_override_reason,recommended_action,constraint_compliant_action,time_window_for_response,excluded_reason,last_actioned_date,days_since_last_contribution,withdrawal_surge_index,loan_outstanding_kes,par30_breach_flag,compliance_status,regulatory_liquid_ratio_pct,loan_to_deposit_ratio_pct
STM00570,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00570 to legal within 5 working days.,,Next monthly review,capacity_limit,,9.0,0.82,23997.75,0,COMPLIANT,14.3,74.6
STM00572,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00572 to legal within 5 working days.,,Next monthly review,capacity_limit,,20.0,1.32,111457.66,0,COMPLIANT,21.25,65.53
STM00573,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00573 to legal within 5 working days.,,Next monthly review,capacity_limit,,,1.45,47174.19,0,COMPLIANT,13.74,73.72
STM00577,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00577 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-06,5.0,0.74,86899.25,0,COMPLIANT,20.18,68.62
STM00578,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00578 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-09-24,3.0,1.52,75978.89,0,COMPLIANT,11.01,72.39
STM00581,Basic,"Withdrawal Surge Alert, PAR30 Escalation",withdrawal_surge_index,3.17,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00581 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-11-07,19.0,3.17,84894.27,0,COMPLIANT,11.23,68.8
STM00583,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00583 to legal within 5 working days.,,Next monthly review,capacity_limit,,10.0,0.98,20823.06,0,COMPLIANT,17.59,63.84
STM00587,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00587 to legal within 5 working days.,,Next monthly review,capacity_limit,,11.0,1.16,30167.55,0,COMPLIANT,16.55,57.82
STM00594,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00594 to legal within 5 working days.,,Next monthly review,capacity_limit,2024-10-12,24.0,1.21,62053.58,0,COMPLIANT,14.32,63.16
STM00595,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00595 to legal within 5 working days.,,Next monthly review,capacity_limit,,16.0,0.88,91620.6,0,COMPLIANT,17.31,64.53
STM00600,Basic,PAR30 Escalation,default_propensity_score,0.0,60 days / WSI 2.0,0.0,LOW,7,False,,Collections team escalates member STM00600 to legal within 5 working days.,,Next monthly review,capacity_limit,,27.0,0.91,25199.5,0,COMPLIANT,12.49,63.26
