member_id,snapshot_date,snapshot_date_raw,report_month,tier,monthly_contribution_kes,days_since_last_contribution,withdrawal_surge_index,payroll_confirmation_lag_days,savings_balance_kes,loan_outstanding_kes,par30_breach_flag,last_actioned_date,regulatory_liquid_ratio_pct,loan_to_deposit_ratio_pct
STM00252,2023-09-01,2023-09-01,2023-09-01,Standard,3895.56,25.0,0.75,8,203442.25,374375.38,0,,17.78,58.18
STM00252,2023-10-01,2023-10-01,2023-10-01,Standard,3739.06,15.0,0.63,9,206306.29,276307.55,0,,19.61,62.07
STM00252,2023-11-01,2023-11-01,2023-11-01,Standard,3535.62,6.0,1.4,4,209696.35,197137.82,0,,20.02,74.08
STM00252,2023-12-01,2023-12-01,2023-12-01,Standard,3757.29,7.0,1.72,6,212947.02,171369.64,0,,17.56,84.63
STM00252,2024-01-01,01/01/2024,2024-01-01,Standard,3882.82,26.0,0.87,3,215740.61,345627.11,0,,20.84,55.27
STM00252,2024-02-01,2024-02-01,2024-02-01,Standard,3936.02,21.0,0.93,2,219657.23,215080.68,0,2023-11-09,13.87,59.72
STM00252,2024-03-01,2024-03-01,2024-03-01,Standard,3129.99,17.0,1.05,1,221870.67,418436.75,0,2023-12-29,19.13,75.44
STM00252,2024-04-01,2024-04-01,2024-04-01,Standard,4030.01,23.0,1.39,6,224493.41,165651.73,0,2024-02-17,16.18,74.11
STM00252,2024-05-01,2024-05-01,2024-05-01,Standard,3675.52,15.0,1.45,6,227386.19,177001.54,0,,8.84,86.1
STM00252,2024-06-01,2024-06-01,2024-06-01,Standard,3715.13,24.0,1.45,7,230930.62,206833.72,0,,12.43,62.04
STM00252,2024-07-01,01/07/2024,2024-07-01,Standard,3967.0,11.0,0.89,0,233943.45,262824.43,0,2024-06-26,8.6,56.88
STM00252,2024-08-01,2024-08-01,2024-08-01,Standard,4056.47,13.0,0.89,6,237094.56,201618.76,0,2024-05-13,21.32,82.23
STM00252,2024-09-01,2024-09-01,2024-09-01,Standard,3695.39,19.0,1.26,8,240243.15,400560.91,0,2024-08-24,9.75,58.11
STM00252,2024-10-01,2024-10-01,2024-10-01,Standard,3213.91,2.0,0.63,6,241741.57,158833.3,0,,9.3,84.91
STM00252,2024-11-01,2024-11-01,2024-11-01,Standard,3123.96,9.0,1.73,6,,379527.01,0,,18.0,78.76
STM00252,2024-12-01,2024-12-01,2024-12-01,Standard,3598.99,,0.95,1,245612.04,150724.71,0,2024-11-15,19.57,78.75
STM00253,2023-01-01,01/01/2023,2023-01-01,Standard,8352.87,25.0,0.79,9,81502.22,105126.12,0,,20.23,55.56
STM00253,2023-02-01,2023-02-01,2023-02-01,Standard,8006.2,,0.44,5,88499.92,137432.48,0,2022-11-28,13.8,70.73
STM00253,2023-03-01,2023-03-01,2023-03-01,Standard,8267.71,2.0,1.13,4,95448.33,161238.08,0,,16.26,68.63
STM00253,2023-04-01,2023-04-01,2023-04-01,Standard,6734.22,26.0,0.75,0,99118.77,122171.53,0,,17.99,78.88
STM00253,2023-05-01,2023-05-01,2023-05-01,Standard,8694.75,8.0,1.44,1,102658.8,94688.45,0,2023-04-11,10.38,80.74
STM00253,2023-06-01,2023-06-01,2023-06-01,Standard,8577.28,24.0,1.25,6,110353.09,69988.21,0,2023-03-10,20.19,64.58
STM00253,2023-07-01,01/07/2023,2023-07-01,Standard,7362.71,2.0,1.33,4,113505.47,78492.72,0,,21.18,60.61
STM00253,2023-08-01,2023-08-01,2023-08-01,Standard,7686.05,20.0,1.18,1,121190.93,151182.27,0,2023-06-28,21.58,86.28
STM00253,2023-09-01,2023-09-01,2023-09-01,Standard,8562.33,12.0,1.06,4,127134.29,89279.16,0,,18.44,72.61
STM00253,2023-10-01,2023-10-01,2023-10-01,Standard,7981.56,15.0,1.74,8,130921.8,166138.62,0,,10.61,81.09
STM00253,2023-11-01,2023-11-01,2023-11-01,Standard,8344.37,18.0,0.61,3,134281.17,56503.67,0,,13.7,82.44
STM00253,2023-12-01,2023-12-01,2023-12-01,Standard,7687.51,26.0,1.34,3,138753.28,133475.69,0,2023-09-19,20.55,65.05
STM00253,2024-01-01,01/01/2024,2024-01-01,Standard,7002.69,5.0,0.71,2,142333.75,64854.38,0,,12.86,76.01
STM00253,2024-02-01,2024-02-01,2024-02-01,Standard,7253.5,16.0,1.19,0,,119322.62,0,2024-01-26,19.92,85.08
STM00253,2024-03-01,2024-03-01,2024-03-01,Standard,8536.22,24.0,1.13,6,154655.27,113082.56,0,,12.78,58.68
STM00253,2024-04-01,2024-04-01,2024-04-01,Standard,8319.83,16.0,1.79,6,162413.42,104416.92,0,,20.13,55.9
STM00253,2024-05-01,2024-05-01,2024-05-01,Standard,6702.76,4.0,0.91,7,167594.1,131098.17,0,2024-04-11,8.93,77.84
STM00253,2024-06-01,2024-06-01,2024-06-01,Standard,7890.95,6.0,1.04,5,170916.27,155910.09,0,,13.83,67.47
STM00253,2024-07-01,01/07/2024,2024-07-01,Standard,7846.09,22.0,0.59,2,177387.78,72431.45,0,2024-05-28,17.61,60.39
STM00253,2024-08-01,2024-08-01,2024-08-01,Standard,8469.54,4.0,1.43,5,,95689.44,0,,9.75,86.25
STM00253,2024-09-01,2024-09-01,2024-09-01,Standard,6619.18,9.0,1.43,4,189142.96,150366.92,0,2024-06-12,16.04,55.23
STM00253,2024-10-01,2024-10-01,2024-10-01,Standard,7142.67,2.0,1.33,3,195851.76,133673.49,0,,13.3,79.97
STM00253,2024-11-01,2024-11-01,2024-11-01,Standard,7628.66,2.0,1.21,1,202410.56,104658.51,0,2024-10-14,13.66,63.59
STM00253,2024-12-01,2024-12-01,2024-12-01,Standard,8204.25,4.0,0.93,0,207834.58,61320.61,0,2024-09-12,10.4,64.73
STM00254,2023-01-01,01/01/2023,2023-01-01,Standard,2293.22,20.0,0.66,0,126646.02,124882.04,0,,15.15,73.97
STM00254,2023-02-01,2023-02-01,2023-02-01,Standard,2402.99,11.0,1.66,1,128837.35,136340.94,0,2023-01-13,13.19,77.79
STM00254,2023-03-01,2023-03-01,2023-03-01,Standard,2322.75,20.0,0.51,4,131008.37,142564.44,0,2023-01-28,9.07,71.0
STM00254,2023-04-01,2023-04-01,2023-04-01,Standard,2143.32,2.0,1.16,1,132561.37,267704.48,0,,19.54,57.83
STM00254,2023-05-01,2023-05-01,2023-05-01,Standard,2119.61,19.0,1.19,3,134673.34,121214.77,0,2023-03-31,17.14,75.61
STM00254,2023-06-01,2023-06-01,2023-06-01,Standard,2289.63,22.0,0.98,7,135988.49,179290.64,0,,10.52,87.47
STM00254,2023-07-01,01/07/2023,2023-07-01,Standard,2299.52,24.0,1.06,9,138060.83,161789.83,0,2023-04-17,14.55,66.77
STM00254,2023-08-01,2023-08-01,2023-08-01,Standard,2218.84,19.0,1.43,8,139769.91,189196.66,0,2023-05-30,16.86,63.09
STM00254,2023-09-01,2023-09-01,2023-09-01,Standard,1963.09,22.0,0.41,0,141449.3,237675.5,0,,14.09,67.49
STM00254,2023-10-01,2023-10-01,2023-10-01,Standard,2139.38,17.0,1.29,4,143492.57,103495.84,0,,13.1,76.75
STM00254,2023-11-01,2023-11-01,2023-11-01,Standard,2384.12,19.0,0.59,6,145718.11,234640.31,0,,14.86,72.11
STM00254,2023-12-01,2023-12-01,2023-12-01,Standard,1934.29,16.0,0.93,4,147000.54,252314.14,0,,12.1,70.18
STM00254,2024-01-01,01/01/2024,2024-01-01,Standard,2194.61,21.0,1.12,5,148080.45,278196.14,0,2023-10-10,8.57,82.55
STM00254,2024-02-01,2024-02-01,2024-02-01,Standard,1939.86,27.0,1.64,1,149581.24,221293.26,0,2024-01-02,16.74,83.05
STM00254,2024-03-01,2024-03-01,2024-03-01,Standard,1906.91,12.0,1.78,9,150873.14,178246.39,0,,13.97,63.18
STM00254,2024-04-01,2024-04-01,2024-04-01,Standard,2252.14,19.0,0.6,7,151843.35,278940.04,0,2024-01-21,9.36,86.03
STM00254,2024-05-01,2024-05-01,2024-05-01,Standard,1909.4,25.0,1.05,4,153600.58,202228.11,0,2024-03-02,11.53,59.49
STM00254,2024-06-01,2024-06-01,2024-06-01,Standard,2519.87,2.0,1.31,6,155812.25,140771.15,0,,16.02,80.21
STM00254,2024-07-01,01/07/2024,2024-07-01,Standard,2189.98,,1.04,6,157717.21,139897.66,0,,20.56,63.66
STM00254,2024-08-01,2024-08-01,2024-08-01,Standard,1921.78,7.0,1.37,1,158547.18,151420.48,0,,14.69,61.13
STM00254,2024-09-01,2024-09-01,2024-09-01,Standard,2400.31,10.0,1.19,6,159873.31,212257.19,0,,8.68,81.72
STM00254,2024-10-01,2024-10-01,2024-10-01,Standard,2106.52,20.0,1.53,7,161754.58,199352.31,0,2024-07-28,17.96,65.95
STM00254,2024-11-01,2024-11-01,2024-11-01,Standard,1966.16,27.0,1.76,5,163390.49,233080.94,0,2024-09-03,12.8,82.72
STM00254,2024-12-01,2024-12-01,2024-12-01,Standard,2311.52,15.0,1.16,8,164460.31,219755.55,0,2024-09-22,8.74,71.86
STM00255,2023-01-01,01/01/2023,2023-01-01,Standard,3634.96,5.0,0.58,4,94623.66,155117.61,0,,9.16,85.39
STM00255,2023-02-01,2023-02-01,2023-02-01,Standard,4237.08,6.0,0.76,1,97976.34,218712.58,0,,20.44,81.48
STM00255,2023-03-01,2023-03-01,2023-03-01,Standard,3363.68,11.0,0.6,9,100056.98,142601.73,0,2022-12-07,12.75,74.3
STM00255,2023-04-01,2023-04-01,2023-04-01,Standard,3846.09,25.0,1.25,1,101959.8,165050.34,0,,20.94,74.97
STM00255,2023-05-01,2023-05-01,2023-05-01,Standard,4009.75,25.0,1.62,2,105657.73,114137.45,0,,10.76,61.41
STM00255,2023-06-01,2023-06-01,2023-06-01,Standard,4062.48,27.0,1.35,2,108401.9,122611.24,0,2023-03-07,10.82,59.07
STM00255,2023-07-01,01/07/2023,2023-07-01,Standard,3528.14,4.0,0.4,3,110547.57,181050.98,0,,11.92,56.84
STM00255,2023-08-01,2023-08-01,2023-08-01,Standard,3350.29,15.0,1.74,1,113565.93,139331.44,0,,19.1,58.99
STM00255,2023-09-01,2023-09-01,2023-09-01,Standard,3620.29,2.0,1.35,4,,107586.54,0,2023-07-06,9.94,78.46
STM00255,2023-10-01,2023-10-01,2023-10-01,Standard,3635.28,20.0,1.01,8,118502.28,69782.66,0,,9.66,62.88
STM00255,2023-11-01,2023-11-01,2023-11-01,Standard,3690.31,17.0,0.53,4,122003.35,189600.4,0,,20.54,73.55
STM00255,2023-12-01,2023-12-01,2023-12-01,Standard,3278.1,15.0,1.67,1,124698.64,212917.12,0,,17.81,76.39
STM00255,2024-01-01,01/01/2024,2024-01-01,Standard,3688.17,11.0,1.03,7,127933.06,156992.6,0,,11.66,75.1
STM00255,2024-02-01,2024-02-01,2024-02-01,Standard,3770.69,24.0,0.74,5,129839.5,155159.83,0,,16.35,76.31
STM00255,2024-03-01,2024-03-01,2024-03-01,Standard,3797.92,13.0,1.13,5,131738.36,198026.44,0,2024-02-27,20.17,74.78
STM00255,2024-04-01,2024-04-01,2024-04-01,Standard,3628.72,22.0,1.21,4,133754.76,114734.78,0,2024-02-12,17.35,87.84
STM00255,2024-05-01,2024-05-01,2024-05-01,Standard,3587.36,5.0,0.94,2,135622.98,218310.21,0,,14.91,75.82
STM00255,2024-06-01,2024-06-01,2024-06-01,Standard,3849.97,26.0,1.03,2,139454.75,179133.22,0,2024-05-25,11.55,81.04
STM00255,2024-07-01,01/07/2024,2024-07-01,Standard,3242.32,2.0,0.97,2,141929.24,152709.32,0,,8.78,87.83
STM00255,2024-08-01,2024-08-01,2024-08-01,Standard,3573.3,3.0,1.26,9,,70966.65,0,2024-05-15,13.19,78.3
STM00255,2024-09-01,2024-09-01,2024-09-01,Standard,4182.59,25.0,1.36,6,147813.0,214331.45,0,,21.25,80.96
STM00255,2024-10-01,2024-10-01,2024-10-01,Standard,3559.43,27.0,1.18,6,150662.85,125189.71,0,,17.14,65.52
STM00255,2024-11-01,2024-11-01,2024-11-01,Standard,3658.99,27.0,1.21,0,153911.12,69887.46,0,2024-09-06,12.95,55.95
STM00255,2024-12-01,2024-12-01,2024-12-01,Standard,3733.67,24.0,1.05,8,155420.92,99402.55,0,,13.0,74.98
STM00256,2023-01-01,01/01/2023,2023-01-01,Standard,7379.69,9.0,0.66,5,,110694.6,0,2022-10-04,20.45,82.66
STM00256,2023-02-01,2023-02-01,2023-02-01,Standard,7970.43,2.0,1.02,4,79293.17,124907.88,0,2023-01-23,17.56,70.98
STM00256,2023-03-01,2023-03-01,2023-03-01,Standard,8849.87,4.0,0.92,8,85013.22,133016.52,0,2023-01-31,16.03,62.08
STM00256,2023-04-01,2023-04-01,2023-04-01,Standard,7994.03,18.0,0.55,9,88656.44,66005.91,0,2023-02-25,15.28,56.58
STM00256,2023-05-01,2023-05-01,2023-05-01,Standard,8015.07,25.0,1.27,3,93565.74,146477.02,0,2023-02-20,8.97,70.25
STM00256,2023-06-01,2023-06-01,2023-06-01,Standard,6980.75,15.0,1.16,2,99553.0,108384.41,0,,10.52,69.03
STM00256,2023-07-01,01/07/2023,2023-07-01,Standard,7368.03,18.0,1.58,1,102797.03,53403.0,0,,10.02,74.63
STM00256,2023-08-01,2023-08-01,2023-08-01,Standard,6707.32,21.0,1.26,7,107911.5,80548.93,0,2023-05-03,20.41,85.29
STM00256,2023-09-01,2023-09-01,2023-09-01,Standard,8179.56,23.0,1.46,5,114037.32,94944.26,0,2023-07-15,15.9,65.7
STM00256,2023-10-01,2023-10-01,2023-10-01,Standard,7388.72,4.0,1.1,9,,161506.14,0,2023-07-19,11.06,78.28
STM00256,2023-11-01,2023-11-01,2023-11-01,Standard,6596.44,19.0,0.43,0,122976.18,124859.55,0,2023-10-14,17.28,82.78
STM00256,2023-12-01,2023-12-01,2023-12-01,Standard,6976.13,12.0,1.48,8,126363.86,156665.96,0,,13.93,67.96
STM00256,2024-01-01,01/01/2024,2024-01-01,Standard,8734.68,4.0,0.45,8,131957.65,77223.01,0,2023-10-03,15.13,57.34
STM00256,2024-02-01,2024-02-01,2024-02-01,Standard,8768.77,18.0,1.42,9,,74721.18,0,,19.1,83.61
STM00256,2024-03-01,2024-03-01,2024-03-01,Standard,7771.66,27.0,0.5,5,142665.31,76803.61,0,,16.85,73.01
STM00256,2024-04-01,2024-04-01,2024-04-01,Standard,6571.35,18.0,1.45,6,146411.67,56178.81,0,,13.46,86.88
STM00256,2024-05-01,2024-05-01,2024-05-01,Standard,7957.64,21.0,1.48,8,151569.33,63915.09,0,2024-02-29,21.79,63.27
STM00256,2024-06-01,2024-06-01,2024-06-01,Standard,8308.73,2.0,0.64,8,159589.68,154958.01,0,2024-03-24,11.79,69.6
STM00256,2024-07-01,01/07/2024,2024-07-01,Standard,6840.2,5.0,1.38,2,166027.02,95748.59,0,,17.19,85.12
STM00256,2024-08-01,2024-08-01,2024-08-01,Standard,7504.56,11.0,1.33,5,169087.69,79931.73,0,,17.34,56.15
STM00256,2024-09-01,2024-09-01,2024-09-01,Standard,8209.78,,1.66,5,173224.18,111521.93,0,2024-07-15,8.69,81.23
STM00256,2024-10-01,2024-10-01,2024-10-01,Standard,7557.06,11.0,0.78,6,178541.97,120125.93,0,2024-08-26,16.19,69.08
STM00256,2024-11-01,2024-11-01,2024-11-01,Standard,7424.38,8.0,0.98,2,182633.67,127572.47,0,2024-08-25,12.57,83.9
STM00256,2024-12-01,2024-12-01,2024-12-01,Standard,7960.24,11.0,1.36,4,186989.09,85155.94,0,2024-11-20,21.38,64.9
STM00257,2023-01-01,01/01/2023,2023-01-01,Standard,5863.41,10.0,1.26,2,84722.18,125816.71,0,,14.94,76.94
STM00257,2023-02-01,2023-02-01,2023-02-01,Standard,5816.12,18.0,1.47,7,,60580.64,0,,13.35,69.36
STM00257,2023-03-01,2023-03-01,2023-03-01,Standard,4615.36,15.0,0.52,2,89573.89,148761.78,0,,16.16,67.17
STM00257,2023-04-01,2023-04-01,2023-04-01,Standard,4535.98,24.0,0.54,0,93600.83,88599.89,0,,11.2,65.37
STM00257,2023-05-01,2023-05-01,2023-05-01,Standard,4975.0,17.0,1.23,6,97921.5,102341.02,0,2023-03-22,13.54,77.21
STM00257,2023-06-01,2023-06-01,2023-06-01,Standard,4680.1,11.0,1.73,4,101031.99,116173.28,0,,11.23,73.48
STM00257,2023-07-01,01/07/2023,2023-07-01,Standard,4612.38,2.0,1.24,7,104090.73,175047.51,0,2023-06-04,18.87,65.42
STM00257,2023-08-01,2023-08-01,2023-08-01,Standard,5338.41,8.0,0.84,7,107767.21,182412.06,0,,14.31,79.17
STM00257,2023-09-01,2023-09-01,2023-09-01,Standard,4985.13,6.0,0.87,7,110683.71,177572.57,0,,16.06,87.88
STM00257,2023-10-01,2023-10-01,2023-10-01,Standard,5649.17,21.0,0.61,0,115720.46,181514.48,0,,16.05,85.6
STM00257,2023-11-01,2023-11-01,2023-11-01,Standard,5192.05,23.0,1.67,6,118354.47,111788.23,0,,9.54,64.69
STM00257,2023-12-01,2023-12-01,2023-12-01,Standard,4500.3,25.0,0.99,6,121418.51,96125.46,0,,19.7,59.14
STM00257,2024-01-01,01/01/2024,2024-01-01,Standard,4575.29,17.0,0.83,2,123388.35,169030.7,0,2023-10-29,17.7,77.67
STM00257,2024-02-01,2024-02-01,2024-02-01,Standard,5174.11,8.0,1.79,4,,102015.13,0,,16.48,85.55
STM00257,2024-03-01,2024-03-01,2024-03-01,Standard,4858.84,19.0,0.48,1,131230.84,182034.21,0,2024-02-15,11.9,87.57
STM00257,2024-04-01,2024-04-01,2024-04-01,Standard,5666.24,,1.26,5,136847.18,165992.06,0,2024-03-07,13.43,69.63
STM00257,2024-05-01,2024-05-01,2024-05-01,Standard,5772.61,5.0,0.78,4,141863.49,149653.13,0,,9.5,83.53
STM00257,2024-06-01,2024-06-01,2024-06-01,Standard,5711.37,14.0,1.55,9,147007.92,159518.81,0,,16.81,86.52
STM00257,2024-07-01,01/07/2024,2024-07-01,Standard,4448.65,21.0,0.63,0,150891.46,123703.78,0,,20.0,82.46
STM00257,2024-08-01,2024-08-01,2024-08-01,Standard,4582.72,19.0,1.3,0,154643.62,116944.19,0,2024-06-05,17.89,70.78
STM00257,2024-09-01,2024-09-01,2024-09-01,Standard,4969.58,22.0,0.63,7,158346.07,171999.36,0,2024-07-02,19.34,66.39
STM00257,2024-10-01,2024-10-01,2024-10-01,Standard,5826.71,9.0,1.05,3,163326.44,136080.12,0,,12.05,81.61
STM00257,2024-11-01,2024-11-01,2024-11-01,Standard,4647.7,24.0,0.87,6,165373.43,179341.38,0,,21.09,74.34
STM00257,2024-12-01,2024-12-01,2024-12-01,Standard,5613.44,15.0,0.46,4,170419.54,175364.31,0,2024-09-23,12.9,59.27
STM00258,2023-01-01,01/01/2023,2023-01-01,Standard,5225.62,16.0,1.22,32,60321.19,82402.91,0,,20.0,76.86
STM00258,2023-02-01,2023-02-01,2023-02-01,Standard,5522.1,21.0,0.64,44,63130.26,122079.69,0,,18.09,75.21
STM00258,2023-03-01,2023-03-01,2023-03-01,Standard,6333.88,11.0,0.65,40,69429.86,67128.98,0,2023-01-27,9.98,76.18
STM00258,2023-04-01,2023-04-01,2023-04-01,Standard,5761.28,,1.09,30,72313.99,44301.26,0,2023-03-16,9.16,80.27
STM00258,2023-05-01,2023-05-01,2023-05-01,Standard,5610.01,7.0,1.59,30,77077.08,67827.73,0,,12.77,84.12
STM00258,2023-06-01,2023-06-01,2023-06-01,Standard,6624.17,22.0,1.62,41,82358.04,80988.42,0,2023-05-17,10.12,69.79
STM00258,2023-07-01,01/07/2023,2023-07-01,Standard,5351.31,1.0,1.52,29,85687.13,112741.53,0,,16.37,65.79
STM00258,2023-08-01,2023-08-01,2023-08-01,Standard,5429.22,9.0,1.78,19,89457.46,129409.69,0,2023-07-09,19.84,73.23
STM00258,2023-09-01,2023-09-01,2023-09-01,Standard,6212.29,,0.44,28,93103.03,132564.63,0,,15.4,76.84
STM00258,2023-10-01,2023-10-01,2023-10-01,Standard,6506.79,,0.62,20,98998.98,96598.15,0,,20.6,87.36
STM00258,2023-11-01,2023-11-01,2023-11-01,Standard,5618.11,4.0,1.06,43,102076.85,83663.85,0,,12.29,87.58
STM00258,2023-12-01,2023-12-01,2023-12-01,Standard,6744.08,15.0,0.6,41,105083.63,67615.47,0,2023-11-26,14.7,80.36
STM00258,2024-01-01,01/01/2024,2024-01-01,Standard,6717.29,24.0,0.43,24,110954.36,92758.42,0,,14.97,74.54
STM00258,2024-02-01,2024-02-01,2024-02-01,Standard,6490.32,13.0,1.58,32,116924.84,92873.78,0,2023-12-07,9.7,87.69
STM00258,2024-03-01,2024-03-01,2024-03-01,Standard,1480.18,104.0,1.1,33,117932.08,47450.88,0,2024-01-31,13.27,61.12
STM00258,2024-04-01,2024-04-01,2024-04-01,Standard,83.76,53.0,1.76,29,118003.79,64590.06,0,,11.4,60.77
STM00258,2024-05-01,2024-05-01,2024-05-01,Standard,1719.2,119.0,0.52,15,119225.33,59005.15,0,,20.19,83.86
STM00258,2024-06-01,2024-06-01,2024-06-01,Standard,1539.67,51.0,1.79,28,120730.92,62745.91,1,2024-05-13,14.38,55.52
STM00258,2024-07-01,01/07/2024,2024-07-01,Standard,563.71,46.0,1.11,15,,84926.78,1,,12.7,69.07
STM00258,2024-08-01,2024-08-01,2024-08-01,Standard,1231.77,99.0,0.99,25,122378.73,90402.42,1,,21.21,80.39
STM00258,2024-09-01,2024-09-01,2024-09-01,Standard,1751.79,116.0,1.77,41,,49650.88,1,,16.07,80.65
STM00258,2024-10-01,2024-10-01,2024-10-01,Standard,1356.36,53.0,1.64,36,124437.78,66441.27,1,,9.18,55.83
STM00258,2024-11-01,2024-11-01,2024-11-01,Standard,82.05,79.0,1.16,39,124478.32,101346.14,1,2024-10-23,9.56,63.24
STM00258,2024-12-01,2024-12-01,2024-12-01,Standard,610.6,57.0,1.54,44,125058.22,107563.0,1,2024-11-28,20.89,86.47
STM00259,2023-01-01,01/01/2023,2023-01-01,Standard,5853.21,4.0,0.73,2,196194.02,368595.98,0,,10.31,73.22
STM00259,2023-02-01,2023-02-01,2023-02-01,Standard,5486.52,,1.07,4,199759.44,344192.86,0,2022-11-29,9.47,83.49
STM00259,2023-03-01,2023-03-01,2023-03-01,Standard,4995.06,8.0,1.23,6,204037.78,223033.4,0,,10.34,70.14
STM00259,2023-04-01,2023-04-01,2023-04-01,Standard,5418.48,17.0,1.23,2,208017.67,271518.5,0,,17.19,65.6
STM00259,2023-05-01,2023-05-01,2023-05-01,Standard,5801.36,23.0,0.45,3,211432.89,397977.34,0,,13.4,55.82
STM00259,2023-06-01,2023-06-01,2023-06-01,Standard,5531.12,16.0,1.54,9,214400.48,404047.58,0,,21.82,62.59
STM00259,2023-07-01,01/07/2023,2023-07-01,Standard,5403.42,5.0,0.48,6,218846.17,417552.06,0,,20.19,76.96
STM00259,2023-08-01,2023-08-01,2023-08-01,Standard,4538.52,5.0,1.17,5,221579.77,374226.1,0,2023-06-18,17.79,63.97
STM00259,2023-09-01,2023-09-01,2023-09-01,Standard,4878.46,20.0,0.62,9,225105.11,283272.62,0,,11.56,56.8
STM00259,2023-10-01,2023-10-01,2023-10-01,Standard,4692.57,19.0,0.53,4,228258.18,428964.99,0,2023-09-11,13.21,87.69
STM00259,2023-11-01,2023-11-01,2023-11-01,Standard,4496.49,21.0,1.04,6,230211.88,208583.78,0,,21.41,71.26
STM00259,2023-12-01,2023-12-01,2023-12-01,Standard,5877.9,5.0,0.67,2,,257362.99,0,,16.51,73.16
STM00259,2024-01-01,01/01/2024,2024-01-01,Standard,5241.07,19.0,1.61,3,239150.69,377218.42,0,,18.65,65.64
STM00259,2024-02-01,2024-02-01,2024-02-01,Standard,4658.02,18.0,1.22,0,242154.9,321664.31,0,,13.2,78.17
STM00259,2024-03-01,2024-03-01,2024-03-01,Standard,5049.15,20.0,1.37,0,245837.56,239655.28,0,,16.6,65.42
STM00259,2024-04-01,2024-04-01,2024-04-01,Standard,5063.11,21.0,1.23,8,,231915.06,0,,19.71,77.36
STM00259,2024-05-01,2024-05-01,2024-05-01,Standard,4493.38,17.0,0.99,6,252366.91,447262.7,0,,10.68,55.71
STM00259,2024-06-01,2024-06-01,2024-06-01,Standard,5010.3,10.0,1.52,0,255166.93,160513.73,0,,9.54,71.21
STM00259,2024-07-01,01/07/2024,2024-07-01,Standard,4643.57,16.0,0.72,8,258296.85,185755.89,0,,8.9,85.82
STM00259,2024-08-01,2024-08-01,2024-08-01,Standard,5201.81,25.0,0.79,1,263031.29,296203.4,0,,13.01,65.75
STM00259,2024-09-01,2024-09-01,2024-09-01,Standard,4586.05,3.0,1.35,6,267390.36,396970.68,0,,18.67,66.42
STM00259,2024-10-01,2024-10-01,2024-10-01,Standard,5585.59,9.0,0.77,9,,210193.43,0,,18.28,69.64
STM00259,2024-11-01,2024-11-01,2024-11-01,Standard,5532.79,7.0,0.49,0,274060.91,284311.94,0,,17.05,72.65
STM00259,2024-12-01,2024-12-01,2024-12-01,Standard,5327.22,7.0,0.75,2,278955.24,449723.55,0,,10.06,73.51
STM00260,2023-01-01,01/01/2023,2023-01-01,Standard,7062.81,12.0,1.73,9,150179.31,331817.78,0,2022-11-01,8.79,55.72
STM00260,2023-02-01,2023-02-01,2023-02-01,Standard,6259.9,11.0,1.78,6,154775.53,339539.87,0,,19.35,81.8
STM00260,2023-03-01,2023-03-01,2023-03-01,Standard,6646.94,12.0,1.03,6,159444.52,268772.87,0,,17.1,67.01
STM00260,2023-04-01,2023-04-01,2023-04-01,Standard,6826.64,4.0,0.62,2,163400.51,125352.97,0,,12.98,77.11
STM00260,2023-05-01,2023-05-01,2023-05-01,Standard,7532.38,26.0,1.71,5,167695.59,310026.18,0,2023-03-04,13.49,81.3
STM00260,2023-06-01,2023-06-01,2023-06-01,Standard,6218.97,8.0,0.59,6,,166881.56,0,,11.22,75.08
STM00260,2023-07-01,01/07/2023,2023-07-01,Standard,6202.53,4.0,1.78,6,175692.96,209304.64,0,2023-04-10,14.43,74.48
STM00260,2023-08-01,2023-08-01,2023-08-01,Standard,6142.53,2.0,0.48,5,179623.47,256154.1,0,,12.88,79.07
STM00260,2023-09-01,2023-09-01,2023-09-01,Standard,7910.89,5.0,0.49,1,184078.75,265335.96,0,,19.3,74.99
STM00260,2023-10-01,2023-10-01,2023-10-01,Standard,6169.62,7.0,1.09,4,188710.34,161965.88,0,,8.64,64.95
STM00260,2023-11-01,2023-11-01,2023-11-01,Standard,7604.95,5.0,0.45,3,196098.82,225936.13,0,,12.24,83.89
STM00260,2023-12-01,2023-12-01,2023-12-01,Standard,7631.03,9.0,0.77,2,200443.2,254245.76,0,,21.81,57.9
STM00260,2024-01-01,01/01/2024,2024-01-01,Standard,6580.23,12.0,0.72,3,,123759.81,0,2023-10-27,19.64,80.67
STM00260,2024-02-01,2024-02-01,2024-02-01,Standard,6114.85,20.0,0.85,9,207460.83,112380.92,0,2024-01-07,18.67,77.14
STM00260,2024-03-01,2024-03-01,2024-03-01,Standard,7712.63,24.0,0.73,2,213076.32,200156.72,0,,10.27,65.12
STM00260,2024-04-01,2024-04-01,2024-04-01,Standard,6601.45,22.0,0.69,9,219569.18,223469.03,0,2024-01-11,21.13,85.5
STM00260,2024-05-01,2024-05-01,2024-05-01,Standard,7798.06,15.0,1.2,1,226416.52,294102.05,0,2024-03-18,21.02,77.98
STM00260,2024-06-01,2024-06-01,2024-06-01,Standard,7293.2,6.0,1.55,8,230051.8,304184.22,0,,13.0,61.1
STM00260,2024-07-01,01/07/2024,2024-07-01,Standard,6924.88,13.0,1.8,7,234749.01,326660.9,0,2024-06-12,10.54,71.67
